DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB05150,CAD106,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05151,TST10088,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05152,NGX267,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05153,XL184,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05154,PA824,187235-37-6,SmallMoleculeDrug,"","",456199,175426953,"","","","","","","","","",,,,401693,,
DB05155,CR665,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05156,SL017,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05157,KC706,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05158,PM02734,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05159,CCX915,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05160,PRX302,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05161,Elafin,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,"",,,,
DB05162,GSK716155,782500-75-8,SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05163,PV903,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05164,CMLVAX100,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05165,LY2275796,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05166,APD668,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05167,PDPSC18,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05168,EC145,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",EC145,,,,,
DB05169,AT9283,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",Aurora_inhibitors,,,,,
DB05170,Benzimate,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05171,E2012,"",SmallMoleculeDrug,"","",6421261,175426954,"","","","","","","","","",,,,4926802,,
DB05172,AT3022,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05173,PTC299,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05174,CX501,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05176,CMX001,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05177,DG051,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05178,DLO6001,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05179,DLO6002,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05180,LX6171,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05181,BTA798,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05182,AS1409,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05183,MLN0415,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05184,XL228,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05185,TRO19622,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05186,SQ109,"",SmallMoleculeDrug,"","",5274428,175426955,"","","","","","","","","",,,,4438718,,
DB05187,GFT505,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05188,KD3010,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05189,EPC2407,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05190,XL281,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05191,Atl146e,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05192,MB07811,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05193,R7128,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05194,KB002,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05195,ADC4022,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05196,ACR325,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05197,Sofalcone,64506-49-6,SmallMoleculeDrug,"","",5282219,175426956,"","","","","","","","","",,"",,4445402,,
DB05198,CYC116,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05199,LX1031,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05200,AT2220,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05201,V24343,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05202,ARC1779,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05203,SPP1148,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05204,XL418,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05205,CX157,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05206,PS433540,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05207,SD118,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05209,SYM001,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05210,SF1126,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05211,PS386113,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05212,HE3286,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05213,AC220,26590-20-5,SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05214,KD7040,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05216,MP470,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05217,GMX1777,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05218,PN0621,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05219,AN2728,"",SmallMoleculeDrug,"","",57968923,175426957,"","","","","","","","","",,,,,,
DB05220,MLN8237,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05222,KB001,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05223,SB939,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05224,REP8839,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05225,AM103,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05226,BTA9881,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05227,APD791,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05228,RDEA806,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05229,Beraprost,88430-50-6,SmallMoleculeDrug,"","",23663404,175426958,"","","","","","","","","",Beraprost,"",,16741615,,
DB05230,AC3056,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05232,Tetrodotoxin,4368-28-9,SmallMoleculeDrug,C11692,"",21733122,175426959,9506,"","","","","","","","",Tetrodotoxin,"",,391601,,
DB05233,AP1081,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05234,LGD2941,"",SmallMoleculeDrug,"","",16750192,175426960,"","","","","","","","","",,,,24694857,,
DB05235,NRP409,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05236,ReN001,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05237,rhMBL,"",BiotechDrug,"","",,,"","","",P11226,MBL2_HUMAN,"","","","",Mannose_binding_lectin,,,,,
DB05238,PLX4032,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05239,Cobimetinib,934660-93-2,SmallMoleculeDrug,"",D10405,16222096,310264856,90851,"","","","","","",http://www.rxlist.com/cotellic-drug.htm,"",Cobimetinib,http://www.drugs.com/cotellic.html,,,,
DB05240,XL147,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05241,XL765,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05242,eiRNA,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05243,XL019,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05244,G4544,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05245,Silver sulfadiazine,22199-08-2,SmallMoleculeDrug,"",D00433,441244,46507881,9142,PA164744951,"","","","",8195,http://www.rxlist.com/cgi/generic/silversulf.htm,"",Silver_sulfadiazine,http://www.drugs.com/cdi/silver-sulfadiazine.html,,390017,,DAP001321
DB05246,Methsuximide,77-41-8,SmallMoleculeDrug,"","",6476,46505339,"",PA164743145,"","","","",6367,http://www.rxlist.com/cgi/generic/methsuximide.htm,"",Methsuximide,http://www.drugs.com/cdi/methsuximide.html,,6231,,DAP001253
DB05248,5-bromo-cytidinemonophosphate,"",SmallMoleculeDrug,"","",23644074,46505049,"","",CB2,"","","","","","",,,,,,
DB05249,FavId,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05250,681323,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05251,VRX496,"",SmallMoleculeDrug,C07257,"",64143,175426961,"","","","","","","","","",,,,57718,,
DB05252,ACCLAIM,"",SmallMoleculeDrug,C11024,"",47938,175426962,"","","","","","","","","",,,,43609,,
DB05253,Proellex,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05254,Plasmin,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",Plasmin,"",,,,
DB05255,751689,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05256,659032,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05257,Neocartilage,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05258,Natural alpha interferon,"",BiotechDrug,"","",,,"","","","","","","","","",Interferon,"",,,,
DB05259,Glatiramer Acetate,147245-92-9,BiotechDrug,"","",,,"",PA449760,"","","","",11533,http://www.rxlist.com/cgi/generic/glatiramer.htm,"",Glatiramer_acetate,http://www.drugs.com/cdi/glatiramer.html,,,,DAP001315
DB05260,Gallium nitrate,13494-90-1,SmallMoleculeDrug,"","",61635,46508923,"",PA164781198,"","","","","","","","",http://www.drugs.com/cdi/gallium.html,,55543,,DAP001096
DB05262,Oxypurinol,2465-59-0,SmallMoleculeDrug,C07599,D02365,4644,175426963,28315,"","","","","","","","",,"",,4483,,
DB05263,Caprospinol,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,"",,,,
DB05264,NPI 32101,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,"",,,,
DB05265,Ecabet,33159-27-2,SmallMoleculeDrug,"",D07885,65781,99443230,"",PA165958350,"","","","","","","",,http://www.drugs.com/international/ecabet-sodium.html,,570992,,
DB05266,Ibudilast,50847-11-5,SmallMoleculeDrug,"","",3671,99443231,"",PA165958351,"","","","","","","",Ibudilast,"",,3543,50240404,
DB05268,iCo-007,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05269,AST-120,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05271,Rotigotine,92206-54-7,SmallMoleculeDrug,"",D05768,57537,99443232,"",PA165958352,"","","","",12548,http://www.rxlist.com/neupro-drug.htm,"",Rotigotine,http://www.drugs.com/cons/rotigotine-transdermal.html,,51867,50054062,
DB05273,Samarium (153sm) lexidronam,"",SmallMoleculeDrug,"","",,,"","","","","","",20502,"","",,"",,,,
DB05276,Hepatitis B immune globulin,"",BiotechDrug,"","",,,"","","","","","","","","",Hepatitis_B_immune_globulin,"",,,,
DB05280,SLV 308,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05281,S-8184,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05282,MCC,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05284,CA4P,"",SmallMoleculeDrug,"","",100154,175426964,"","","","","","","","","",Combretastatin,,,90508,,
DB05285,SB-249553,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05288,anecortave acetate,"",SmallMoleculeDrug,"","",111332,175426966,"","","","","","","","","",Anecortave,,,99892,,
DB05289,MPC-7869,"",SmallMoleculeDrug,"","",92337,175426967,"","","","","","","","","",Flurizan,,,83361,,
DB05290,SPP 301,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05292,IDM-1,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05293,IDM-2,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05294,Vandetanib,443913-73-3,SmallMoleculeDrug,"",D06407,3081361,175426969,"","","","","","",21141,"","",Vandetanib,"",,,4655,
DB05295,ED-71,"",SmallMoleculeDrug,"","",6438982,175426970,"","","","","","","","","",,,,4943418,,
DB05296,motexafin lutetium,"",SmallMoleculeDrug,"","",151072,175426971,"","","","","","","","","",,,,133157,,
DB05297,DHA-paclitaxel,"",SmallMoleculeDrug,"","",6918473,175426972,"","","","","","","","","",DHA-paclitaxel,"",,5293670,,
DB05298,OPC-6535,"",SmallMoleculeDrug,"","",3025803,175426973,"","","","","","","","","",,,,2291461,50035677,
DB05299,keyhole limpet hemocyanin,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05300,PTI-801,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05301,LAX-101,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05302,naltrexone depot,"",SmallMoleculeDrug,"","",5485201,175426974,"","","","","","","","","",,,,4588651,,
DB05303,OMS-103HP,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05304,WX-G250,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05305,Cintredekin Besudotox,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05306,Alferminogene Tadenovec,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05307,CHF-1512,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05308,ANX-510,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05309,TP-508,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05310,FP-1096,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05311,Ecallantide,460738-38-9,SmallMoleculeDrug,"","",,,"","","","","","","","","",Ecallantide,"",,,,
DB05312,NVS antibody,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05313,MP4,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05314,DN-101,"",SmallMoleculeDrug,"","",5280453,175426975,"","","","","","","","","",,,,4444108,,
DB05315,MC-1,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05316,Pimavanserin,706779-91-1,SmallMoleculeDrug,"","",10071196,175426976,"","","","","","","","","",Pimavanserin,"",,,,
DB05317,TAK-475,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05318,NGX-4010,"",SmallMoleculeDrug,"","",1548943,175426977,"","","","","","","","","",Capsaicin,,,1265957,20461,
DB05319,oportuzumab monatox,"",BiotechDrug,"","",,,"","","","","","","","","",Oportuzumab_monatox,,,,,
DB05320,ATG-Fresenius S,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05321,PEG-uricase,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05322,INGN 201,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05324,HuMax-EGFr,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05325,INGN 225,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05326,INKP-102,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05327,AS-3201,"",SmallMoleculeDrug,"","",153948,175426978,"","","","","","","","","",,,,135685,50067407,
DB05328,VGV-1,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05329,MDX-1379,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05330,ALTU-135,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05331,doxorubicin TransDrug,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05332,Romiplostim,267639-76-9,BiotechDrug,"",D08990,,,"","","","","","",20436,http://www.rxlist.com/nplate-drug.htm,"",Romiplostim,http://www.drugs.com/monograph/romiplostim.html,,,,
DB05333,TC-5231,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05336,ETI-204,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05337,SOT-107,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05338,atamestane-plus-toremifene,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05339,MN-305,"",SmallMoleculeDrug,"","",198746,175426979,"","","","","","","","","",,,,172022,,
DB05340,ATL-2502,"",SmallMoleculeDrug,"","",23691973,175426980,"","","","","","","","","",,,,11914,,
DB05341,C1-INH,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05342,SP-01A,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05343,ONO-2506,"",SmallMoleculeDrug,"","",208925,175426981,"","","","","","","","","",,,,181021,,
DB05344,NT-501,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05345,SO-101,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05346,WL-1002,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05348,autologous fibroblast transplant,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05349,autologousadipose stem cell therapy,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05350,AP-1034,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05351,TAK-390MR,"",SmallMoleculeDrug,"","",,,"","","","","","",20625,"","",,,,,,
DB05352,Fx-1006A,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05353,CMC 001,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05354,intranasal morphine,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05356,EUR-1008,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05357,grass pollen extract,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05358,TAK-491,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05359,VEC-162,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05360,KW-3902,"",SmallMoleculeDrug,"","",64627,175426983,"","","","","","","","","",,,,58188,,
DB05361,SR-123781A,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05362,SSR-126517E,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05363,LIC-477,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05364,ROX-888,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05365,BF-200 ALA,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05366,CDB-2914,"",SmallMoleculeDrug,"","",130904,175426984,"","","","","","","","","",,,,115762,50233856,
DB05367,Actelion-1,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05368,Ragweed pollen extract,"",BiotechDrug,"","",,,"","","","","","","","","","","",,,,
DB05369,HZT-501,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05370,NOVA-22007,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05371,ACR-16,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05372,CP-945598,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",Cannabinoid_receptor,,,,,
DB05374,CDX-110,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05376,MAX-002,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05377,K101,"",SmallMoleculeDrug,"","",6635,175426986,"","","","","","","","","",,,,6383,,
DB05378,CB-01-11,"",BiotechDrug,"","",14199,,"","","","","","","","","",,,,,,
DB05379,APL-202,"",SmallMoleculeDrug,"","",5282381,175426987,"","","","","","","","","",Misoprostol,,,4445541,,
DB05380,Skeletal targeted radiotherapy,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05381,histamine dihydrochloride,"",SmallMoleculeDrug,"","",5818,175426988,"","","","","","",6342,"","",,,,5613,,
DB05382,molecular iodine,"",SmallMoleculeDrug,"","",807,175426989,17606,"","","","","","","","",,,,785,,
DB05383,pimagedine HCl,"",SmallMoleculeDrug,"","",16017,175426990,"","","","","","","","","",,,,15211,,
DB05384,polyacrylic acid,"",SmallMoleculeDrug,"","",6581,175426991,"","","","","","","","","",,,,6333,,
DB05385,PRO 2000,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05386,recombinant human GM-CSF,"",BiotechDrug,"","",,,"","","","","","","","","",,"",,,,
DB05387,AE-941,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05389,WF10,"",SmallMoleculeDrug,"","",3000391,175426992,"","","","","","","","","",WF10,,,2272021,,
DB05390,INS 316,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05391,liposomal prostaglandin E1,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05392,AI-700,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05393,NOV-002,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05394,corticotropin-releasing factor,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",Corticotropin-releasing_hormone,"",,,,
DB05395,SR 58611,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05396,Albumin-interferon alpha,472960-22-8,BiotechDrug,"","",,,"","","","","","","","","",Albinterferon,"",,,,
DB05397,personalized immunotherapy,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05398,C31G,"",SmallMoleculeDrug,"","",456362,175426993,"","","","","","","","","",,,,401828,,
DB05399,AGI-1067,"",SmallMoleculeDrug,"","",216325,175426994,"","","","","","","","","",,,,187514,50117525,
DB05400,QS-21,"",BiotechDrug,"","",60866,,"","","","","","","","","",QS21,,,,,
DB05402,ME-609,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05403,CEP-1347,"",SmallMoleculeDrug,"","",133005,175426995,"","","","","","","","","",,,,117379,,
DB05404,AZD 3355,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05405,XTL-001,"",BiotechDrug,"","",,,"","","","","","","","","",,,,,,
DB05406,GTI-2501,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05407,TBC-3711,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
DB05408,IDN-6556,"",SmallMoleculeDrug,"","",,,"","","","","","","","","",,,,,,
